Time,Absorbance
0.017,867.0
0.034,1231.2
0.051,814.2631578947369
0.068,1577.2153846153844
0.085,40254.05687203791
0.102,60127.416541353385
0.11900000000000001,71872.34774162216
0.136,76058.22490087233
0.153,78880.22325387305
0.17,81378.13308056873
0.187,79491.61194524242
0.204,76344.82122329785
0.221,74950.7175889003
0.23800000000000002,76127.17499929195
0.255,76227.6795175012
0.272,76919.50627559479
0.289,74365.07821006197
0.306,69480.08009076494
0.32299999999999995,67659.23202204413
0.34,69908.16433309602
0.35700000000000004,68165.09342781248
0.374,67127.25690423639
0.391,63895.216612558965
0.408,55915.00369158512
0.425,51472.4931948539
0.442,50538.97081692077
0.45899999999999996,50633.982216904355
0.47600000000000003,48982.63543442609
0.493,50823.10468695052
0.51,48772.72576504605
0.527,51885.828000113404
0.544,46755.87344309755
0.561,45665.247276814924
0.578,40045.825729073156
0.595,41093.217872024026
0.612,38104.477212981365
0.629,35455.984000261735
0.6459999999999999,33963.65569650824
0.6629999999999999,35991.770739465996
0.68,33191.18023969829
0.6970000000000001,29845.119958058804
0.7140000000000001,26261.746494673807
0.731,26652.83100692885
0.748,25658.55398685723
0.765,23019.702626477432
0.782,21340.80173765505
0.799,19745.867816661208
0.816,18408.57853972186
0.833,18862.385694215485
0.85,17570.92379411822
0.867,18966.94919753843
0.884,19078.299465103235
0.9009999999999999,17393.532975952596
0.9179999999999999,17456.35531732119
0.935,17889.570211636932
0.9520000000000001,14351.380140604131
0.9690000000000001,11930.253426847185
0.986,19602.835618367637
1.003,22592.557079033726
1.02,25290.371386095856
1.037,22412.247590678384
1.054,17648.831727061348
1.071,15892.221151360078
1.088,14084.814100897009
1.105,11953.542733923705
1.122,10777.695155946329
1.139,8938.796770627958
1.156,11166.19784708767
1.173,13732.798564726927
1.19,12452.532376484016
1.207,9307.021584321688
1.224,8454.347722880946
1.2409999999999999,6955.2318152537555
1.258,5558.154543502374
1.275,5849.103029001601
1.2919999999999998,5829.402019334399
1.3090000000000002,5863.601346222934
1.3259999999999998,4774.067564148603
1.3430000000000002,4424.7117094323985
1.36,5457.141139621607
1.3769999999999998,5954.427426414408
1.3940000000000001,6050.28495094294
1.411,4457.8566339619565
1.4280000000000002,5325.904422641305
1.445,4331.602948427536
1.462,4507.068632285024
1.479,3557.7124215233493
1.496,3165.474947682233
1.5130000000000001,3199.9832984548216
1.53,2732.655532303214
1.547,5928.770354868809
1.564,7444.5135699125385
1.581,9963.009046608358
1.598,7457.339364405572
1.615,6266.2262429370485
1.632,8603.484161958033
1.649,14325.989441305355
1.666,39005.32629420357
1.683,69610.21752946905
1.7,114278.8116863127
1.7169999999999999,169017.87445754182
1.734,243937.24963836125
1.751,328624.83309224085
1.768,441611.2220614939
1.785,578012.8147076626
1.8019999999999998,721000.5431384416
1.819,877147.0287589611
1.8359999999999999,1047804.6858393075
1.8530000000000002,1237459.1238928717
1.87,1449612.7492619145
1.8869999999999998,1652893.8328412764
1.9040000000000001,1852265.2218941841
1.921,2091078.147929456
1.9380000000000002,2322649.4319529706
1.955,2555110.287968647
1.972,2789444.191979098
1.989,3006594.794652732
2.006,3188567.196435155
2.023,3393679.4642901034
2.04,3592372.976193402
2.057,3802915.317462268
2.074,3986711.544974845
2.0909999999999997,4160613.02998323
2.108,4337475.353322153
2.125,4479191.568881435
2.142,4612239.712587624
2.1590000000000003,4747530.475058416
2.176,4844636.316705611
2.193,4941117.544470407
2.21,5034707.696313605
2.227,5113826.4642090695
2.244,5155990.97613938
2.261,5222073.98409292
2.278,5271761.322728613
