Time,Absorbance
0.017,5822.0
0.034,6439.4
0.051,5094.421052631578
0.068,5343.061538461538
0.085,213354.49289099523
0.102,398372.6857142857
0.11900000000000001,506128.4856726567
0.136,563375.3402061856
0.153,748352.5758698033
0.17,977586.3143127961
0.187,892446.5739724383
0.204,777029.4898406167
0.221,810651.0820707749
0.23800000000000002,821388.1677989588
0.255,881254.1586638688
0.272,793705.4849412831
0.289,789078.9608942519
0.306,985001.2093253677
0.32299999999999995,925333.8907077672
0.34,932624.7863864646
0.35700000000000004,933291.3245557301
0.374,825465.1379595584
0.391,836519.0769319288
0.408,758058.7238258609
0.425,795123.283719354
0.442,788066.0028240083
0.45899999999999996,769089.0012028287
0.47600000000000003,858684.3854442202
0.493,684502.8944032657
0.51,587198.7554851772
0.527,567231.1009013071
0.544,514324.6113064838
0.561,542605.7845714357
0.578,470723.7823322709
0.595,435629.1641198817
0.612,419987.4355851633
0.629,407596.95327486173
0.6459999999999999,466013.98073689
0.6629999999999999,507219.99274779373
0.68,502306.66138751194
0.6970000000000001,473612.4391949812
0.7140000000000001,550194.9625415206
0.731,502807.30709119694
0.748,423172.8699715224
0.765,417208.5799099833
0.782,409899.0532152871
0.799,408962.0354718984
0.816,421414.69035854115
0.833,374436.4601285115
0.85,382690.9734319534
0.867,379191.3156176431
0.884,434618.2104503965
0.9009999999999999,372913.4736049241
0.9179999999999999,347984.9823955601
0.935,337029.9882614442
0.9520000000000001,303091.9921696233
0.9690000000000001,306946.6614467694
0.986,286748.44096327695
1.003,263949.6273079212
1.02,248771.75153820135
1.037,233885.1676918643
1.054,214590.11179434299
1.071,193332.0745293907
1.088,204957.38301965626
1.105,180274.25534634912
1.122,176572.17023089054
1.139,183069.44682060403
1.156,190446.2978804105
1.173,160352.19858691905
1.19,140494.79905793667
1.207,135829.86603862297
1.224,142563.91069241674
1.2409999999999999,132771.94046160977
1.258,114814.62697440485
1.275,93949.75131626861
1.2919999999999998,81594.50087751189
1.3090000000000002,78168.33391834117
1.3259999999999998,79648.22261222747
1.3430000000000002,53098.815074818
1.36,56739.2100498787
1.3769999999999998,49430.140033252435
1.3940000000000001,47997.42668883496
1.411,44386.2844592233
1.4280000000000002,38573.522972815525
1.445,36495.015315210345
1.462,32550.343543473562
1.479,29462.895695649036
1.496,25634.59713043269
1.5130000000000001,23004.06475362179
1.53,21711.043169081193
1.547,24561.3621127208
1.564,25763.241408480535
1.581,19358.160938987025
1.598,15464.773959324682
1.615,13607.849306216454
1.632,11475.23287081097
1.649,10581.488580540647
1.666,11698.32572036043
1.683,10213.217146906953
1.7,8124.478097937968
